epoch,config_id,anchor_rel_l2,hard_mult
0,530,1.064192295074463,1.0
0,531,0.8899571299552917,1.0
0,532,1.0887094736099243,1.8
0,533,1.0068477392196655,1.0
0,534,1.0188175439834595,1.0
0,535,1.0715208053588867,1.8
0,536,1.018638253211975,1.0
0,537,1.0941824913024902,1.8
0,538,1.0652437210083008,1.8
0,539,0.9955863356590271,1.0
0,540,1.0293354988098145,1.0
0,541,1.1086232662200928,1.8
0,542,0.913986086845398,1.0
0,543,1.0090234279632568,1.0
0,544,1.0223479270935059,1.0
0,545,1.0417581796646118,1.0
0,546,1.0509533882141113,1.0
0,547,0.9781466722488403,1.0
0,548,1.047447919845581,1.0
0,549,1.0738129615783691,1.8
0,550,1.0563536882400513,1.0
0,551,1.0894105434417725,1.8
0,552,0.9038477540016174,1.0
0,553,0.898962676525116,1.0
0,554,1.0731360912322998,1.8
0,555,1.0531991720199585,1.0
0,556,1.0405306816101074,1.0
0,557,1.0249288082122803,1.0
0,558,0.8920524716377258,1.0
0,559,1.0488547086715698,1.0
0,560,1.0443273782730103,1.0
0,561,1.0564007759094238,1.0
0,562,0.9888477921485901,1.0
0,563,1.1100939512252808,1.8
0,564,1.0850051641464233,1.8
0,565,1.0385104417800903,1.0
0,566,0.9123022556304932,1.0
0,567,0.8994878530502319,1.0
0,568,1.0084229707717896,1.0
0,569,1.0456842184066772,1.0
0,570,1.0338934659957886,1.0
0,571,1.0792680978775024,1.8
0,572,1.0298148393630981,1.0
0,573,1.0855090618133545,1.8
0,574,1.0878783464431763,1.8
0,575,1.0681959390640259,1.8
0,576,0.885598361492157,1.0
0,577,1.1051572561264038,1.8
0,578,1.084940791130066,1.8
0,579,0.988740861415863,1.0
0,580,0.901886522769928,1.0
0,581,1.0424305200576782,1.0
0,582,1.0137364864349365,1.0
0,583,1.0662848949432373,1.8
0,584,0.8840279579162598,1.0
0,585,1.1160029172897339,1.8
0,586,1.0939890146255493,1.8
0,587,1.0490800142288208,1.0
0,588,1.0128107070922852,1.0
0,589,1.0856126546859741,1.8
0,590,1.0466680526733398,1.0
0,591,0.9863622188568115,1.0
0,592,0.9060432314872742,1.0
0,593,0.8863831758499146,1.0
0,594,1.0063390731811523,1.0
0,595,0.9969770908355713,1.0
0,596,1.0331190824508667,1.0
0,597,0.9074869155883789,1.0
0,598,1.050493597984314,1.0
0,599,1.0754257440567017,1.8
0,600,0.8857583999633789,1.0
0,601,1.036330223083496,1.0
0,602,1.0196824073791504,1.0
0,603,1.0815808773040771,1.8
0,604,1.0649633407592773,1.0
0,605,0.8941704034805298,1.0
0,606,0.8943047523498535,1.0
0,607,1.043511152267456,1.0
0,608,1.063991665840149,1.0
0,609,1.067120909690857,1.8
0,610,1.0148671865463257,1.0
0,611,1.0579299926757812,1.0
0,612,1.0907227993011475,1.8
0,613,1.0434694290161133,1.0
0,614,1.0304468870162964,1.0
0,615,1.0562849044799805,1.0
0,616,1.0079976320266724,1.0
0,617,1.0944020748138428,1.8
0,618,1.0139347314834595,1.0
0,619,0.9762645959854126,1.0
0,620,1.0385382175445557,1.0
0,621,1.0621637105941772,1.0
0,622,1.0200966596603394,1.0
0,623,0.8916431069374084,1.0
0,624,0.9053517580032349,1.0
0,625,1.059003233909607,1.0
0,626,1.0704231262207031,1.8
0,627,1.0968596935272217,1.8
0,628,0.9961254000663757,1.0
0,629,0.9978801608085632,1.0
0,630,1.0534298419952393,1.0
0,631,1.0380229949951172,1.0
0,632,0.9015687704086304,1.0
0,633,1.0245530605316162,1.0
0,634,1.1097660064697266,1.8
0,635,0.9021647572517395,1.0
0,636,0.8819224834442139,1.0
0,637,0.9799873232841492,1.0
0,638,0.9024353623390198,1.0
0,639,1.0906928777694702,1.8
0,640,1.0679851770401,1.8
0,641,1.0652517080307007,1.8
0,642,0.9007582068443298,1.0
0,643,1.0212621688842773,1.0
0,644,0.9050873517990112,1.0
0,645,0.9038225412368774,1.0
0,646,1.0033564567565918,1.0
0,647,0.9870748519897461,1.0
0,648,0.8898632526397705,1.0
0,649,1.1081894636154175,1.8
0,650,1.0746372938156128,1.8
0,651,1.0771836042404175,1.8
0,652,1.1156660318374634,1.8
0,653,0.8917557001113892,1.0
0,654,0.8908591270446777,1.0
0,655,1.0277551412582397,1.0
0,656,1.0838671922683716,1.8
0,657,1.0939197540283203,1.8
0,658,1.0005594491958618,1.0
0,659,1.0821176767349243,1.8
0,660,0.9943762421607971,1.0
0,661,1.1199297904968262,1.8
0,662,0.8950229287147522,1.0
0,663,0.9014988541603088,1.0
0,664,1.0717713832855225,1.8
0,665,1.0049989223480225,1.0
0,666,1.114359974861145,1.8
0,667,1.1149953603744507,1.8
0,668,1.0169254541397095,1.0
0,669,1.0175162553787231,1.0
0,670,0.9087792634963989,1.0
0,671,1.0656487941741943,1.8
0,672,0.9078850150108337,1.0
0,673,1.113864779472351,1.8
0,674,0.9041176438331604,1.0
0,675,1.0479415655136108,1.0
0,676,0.9103257656097412,1.0
0,677,1.0137138366699219,1.0
0,678,1.0673154592514038,1.8
0,679,0.9909961223602295,1.0
0,680,1.0525457859039307,1.0
0,681,1.0329569578170776,1.0
0,682,1.0346007347106934,1.0
0,683,1.0273548364639282,1.0
0,684,1.104690670967102,1.8
0,685,1.024138331413269,1.0
0,686,1.079364538192749,1.8
0,687,1.0815410614013672,1.8
0,688,0.8994124531745911,1.0
0,689,1.0486705303192139,1.0
0,690,0.9028194546699524,1.0
0,691,1.0513789653778076,1.0
0,692,1.0471055507659912,1.0
0,693,1.120369553565979,1.8
0,694,1.042075514793396,1.0
0,695,1.0145893096923828,1.0
0,696,1.1002029180526733,1.8
0,697,0.9027413725852966,1.0
0,698,1.0315303802490234,1.0
0,699,1.075183629989624,1.8
0,700,1.0870981216430664,1.8
0,701,0.9944366216659546,1.0
0,702,1.1068053245544434,1.8
0,703,1.0530414581298828,1.0
0,704,1.0414485931396484,1.0
0,705,1.0064696073532104,1.0
0,706,0.9005148410797119,1.0
0,707,1.0594501495361328,1.0
0,708,1.011160135269165,1.0
0,709,0.9107568860054016,1.0
0,710,0.9737937450408936,1.0
0,711,0.9070331454277039,1.0
0,712,1.014033317565918,1.0
0,713,1.0508196353912354,1.0
0,714,1.0549657344818115,1.0
0,715,1.0719316005706787,1.8
0,716,0.8988548517227173,1.0
0,717,1.1129484176635742,1.8
0,718,1.1120973825454712,1.8
0,719,1.0263559818267822,1.0
0,720,1.066188931465149,1.8
0,721,1.0426321029663086,1.0
0,722,1.0870356559753418,1.8
0,723,0.9879750609397888,1.0
0,724,0.9042767882347107,1.0
0,725,1.0836962461471558,1.8
0,726,1.0062527656555176,1.0
0,727,1.0878376960754395,1.8
0,728,1.0237900018692017,1.0
0,729,0.8887329697608948,1.0
0,730,1.0240775346755981,1.0
0,731,1.0719281435012817,1.8
0,732,0.8996109366416931,1.0
0,733,1.024178147315979,1.0
0,734,1.0216764211654663,1.0
0,735,1.0801914930343628,1.8
0,736,0.8894138336181641,1.0
0,737,1.0289467573165894,1.0
0,738,1.033280372619629,1.0
0,739,1.0445916652679443,1.0
0,740,1.0430278778076172,1.0
0,741,1.0852928161621094,1.8
0,742,1.076176404953003,1.8
0,743,1.018492579460144,1.0
0,744,0.9087622761726379,1.0
0,745,0.8996559977531433,1.0
0,746,1.0842833518981934,1.8
0,747,0.8847171664237976,1.0
0,748,0.8812196850776672,1.0
0,749,0.9082926511764526,1.0
0,750,1.0966373682022095,1.8
0,751,1.0392346382141113,1.0
0,752,0.9056028127670288,1.0
0,753,0.9021729826927185,1.0
0,754,1.0612092018127441,1.0
0,755,1.0745667219161987,1.8
0,756,1.0443376302719116,1.0
0,757,1.1017568111419678,1.8
0,758,1.0689914226531982,1.8
0,759,0.9988248944282532,1.0
0,760,1.0534791946411133,1.0
0,761,1.0194597244262695,1.0
0,762,1.042685866355896,1.0
0,763,1.033347249031067,1.0
0,764,1.0654833316802979,1.8
0,765,0.980294942855835,1.0
0,766,1.0750839710235596,1.8
0,767,1.0512897968292236,1.0
0,768,1.0634942054748535,1.0
0,769,1.0884126424789429,1.8
0,770,1.0278419256210327,1.0
0,771,1.0490021705627441,1.0
0,772,0.9046217203140259,1.0
0,773,0.8961836695671082,1.0
0,774,1.0880855321884155,1.8
0,775,1.0602471828460693,1.0
0,776,0.8979521989822388,1.0
0,777,0.9992601871490479,1.0
0,778,0.9948278665542603,1.0
0,779,1.1072578430175781,1.8
0,780,0.9229061603546143,1.0
0,781,1.069063663482666,1.8
0,782,1.077958345413208,1.8
0,783,1.0914281606674194,1.8
0,784,0.9954907894134521,1.0
0,785,1.087416410446167,1.8
0,786,1.105662226676941,1.8
0,787,1.0869412422180176,1.8
0,788,0.8967449069023132,1.0
0,789,0.9049521684646606,1.0
0,790,1.0885403156280518,1.8
0,791,1.0313533544540405,1.0
0,792,1.025786280632019,1.0
0,793,1.0749809741973877,1.8
0,794,1.0835909843444824,1.8
0,795,1.036782145500183,1.0
0,796,1.0329973697662354,1.0
0,797,1.059893012046814,1.0
0,798,1.042310357093811,1.0
0,799,1.1075448989868164,1.8
0,800,0.9046858549118042,1.0
0,801,1.0809540748596191,1.8
0,802,0.9006496071815491,1.0
0,803,1.0082509517669678,1.0
0,804,0.9927675127983093,1.0
0,805,1.1049646139144897,1.8
0,806,0.9044825434684753,1.0
0,807,1.0023926496505737,1.0
0,808,1.1043328046798706,1.8
0,809,1.000527024269104,1.0
0,810,1.0551538467407227,1.0
0,811,1.1081467866897583,1.8
0,812,0.9900645017623901,1.0
0,813,1.0908693075180054,1.8
0,814,1.009080410003662,1.0
0,815,1.0637171268463135,1.0
0,816,1.0557743310928345,1.0
0,817,0.8944795727729797,1.0
0,818,0.9977445602416992,1.0
0,819,1.0350912809371948,1.0
0,820,1.0526454448699951,1.0
0,821,0.9050976634025574,1.0
0,822,1.082768440246582,1.8
0,823,1.0684574842453003,1.8
0,824,1.0797244310379028,1.8
0,825,1.069379448890686,1.8
