sample_idx,ok,reason,nodes,vel_min,vel_max,vel_mean,p_min,p_max,p_std,u_abs_max,has_mu,mu_min,mu_max,nan_ratio,quality_flags
1077,True,,3368,1.66024193034666e-07,0.134676158670531,0.08557095693264637,-0.9017324842842298,4.95822395479312,1.5028855696344612,0.13132885958187332,True,0.0049194375590704085,0.054903496620234575,0.0,
1078,True,,3086,2.7529084509047007e-08,0.14942486668006855,0.09714562792813336,-1.0970606891027055,5.082480392244926,1.5807573525288063,0.14410046279518585,True,0.004920756698961413,0.054907148465921145,0.0,
1079,True,,2233,4.675832794794838e-08,0.2206205012661525,0.1295374262119863,-0.8457059203935944,12.897523093458712,3.599645847420738,0.21363292887107177,True,0.004440591813557306,0.05256237277099377,0.0,
108,True,,1959,1.9058517578922536e-06,0.2486187620660496,0.15278864331852637,-0.10727159324863386,14.850891980463246,3.973139208656551,0.2460503597625689,True,0.0044064816068384235,0.038979077882611166,0.0,
1080,True,,1991,1.1880496737164232e-06,0.2674025567185742,0.1569754994185505,-0.8941074446831135,16.02490180299161,4.935633134652164,0.2513942404564236,True,0.004266364220798381,0.03696808434106582,0.0,
1081,True,,3081,1.332177214593163e-07,0.15656360176248726,0.09794453577660246,-1.132595687495181,5.107228657193062,1.5650601469697962,0.14556131383338303,True,0.004895644154347293,0.055358996942179085,0.0,
1082,True,,2032,3.1447107266414684e-07,0.2350880719736733,0.14698151151479336,-0.8307792640308435,16.743711018319893,4.654908292541191,0.23422537909993144,True,0.004423628051783797,0.03612605251372356,0.0,
1083,True,,3841,1.790802348368219e-07,0.12404595173886325,0.07956877934417149,-1.007154056044077,4.171938690511807,1.166097965771212,0.11737346023266877,True,0.004987602330370813,0.05590332283406424,0.0,
1085,True,,2014,1.8145886275374112e-07,0.26813338696777433,0.15604252813582184,-0.8106091454873436,15.525932082141495,4.157186239427393,0.26039697259915257,True,0.004260608374717414,0.051487170537707884,0.0,
1086,True,,1978,3.7741771192482954e-07,0.25684503641957496,0.1592662419670761,-2.5056456763719637,18.79437519687238,5.400716762493137,0.24238529027818778,True,0.004373438533422365,0.028302865006925686,0.0,
1088,True,,3567,3.151116636566201e-08,0.12525650209678035,0.0770399968391704,-0.6457157303614924,4.191721979490965,1.3038297486544206,0.12378170051173648,True,0.005056252494210481,0.0559276065994979,0.0,
1089,True,,2501,1.6781748096844222e-06,0.1961251390131696,0.12088458759607913,-0.7926233723485583,9.838476074712148,2.5437940170474067,0.18548244027311092,True,0.004617965826874151,0.04724900194938715,0.0,
109,True,,3468,1.2497335826005388e-07,0.1405768976738674,0.086804819302707,-1.8720031036559097,3.4515013331157345,1.4690377021750587,0.14050830548385926,True,0.004783772156729725,0.055911243774830685,0.0,
1090,True,,3321,2.4729201051010037e-07,0.13833136740496543,0.0870833293685317,-0.6719595153157905,5.424316087461235,1.5844599798966932,0.13201303929133731,True,0.004868751408225062,0.055582448246578146,0.0,
1091,True,,2284,3.307305798423423e-07,0.22931159522736896,0.1353577273969447,-1.8079149217877555,12.361631861934057,3.845342513908276,0.20069395973591805,True,0.004317077177968054,0.05443405018254605,0.0,
1093,True,,3402,1.073612658762251e-07,0.141732791938205,0.08665974530061268,-1.6292087061949843,5.531447779936471,1.7650838536791869,0.1286516766274052,True,0.004766122795633803,0.05287280728549744,0.0,
1094,True,,2671,5.324425512314336e-07,0.17457106733791874,0.10992799801851341,-0.9308733946193561,8.097244528613924,2.4475426394005813,0.17090690638739128,True,0.004814568395266089,0.05574660975341303,0.0,
1095,True,,4215,2.46514148864265e-09,0.11740814629078308,0.07349238584796113,-1.8562327120454545,3.9460627052991697,1.1137172565978075,0.10902912604606209,True,0.00507049154780239,0.05599485870270284,0.0,
1096,True,,2283,5.00604854498989e-08,0.220418177254318,0.13569498056109197,-0.9447521626368172,11.406065056553874,2.8948152399349487,0.21169162098196354,True,0.004469040601398186,0.041920884855383686,0.0,
1097,True,,3716,4.342989987475187e-08,0.12222230620465195,0.07980197561059384,-0.7487635637520863,3.4717240542593477,1.1306393193742619,0.1169689265725657,True,0.0052085720804547035,0.05574947005987047,0.0,
11,True,,2273,6.409645951599826e-07,0.2065565480586683,0.12715721957741916,-0.6289455728028805,11.946653356737679,3.046173541264343,0.20629602839499128,True,0.004562944904877166,0.045258991589170273,0.0,
1100,True,,3765,1.7026254922796854e-07,0.11718324524241334,0.07797074168789242,-0.28775436913724584,2.763939434836191,0.6876336489572639,0.11714585017337881,True,0.00521077315631807,0.05571451888912048,0.0,
1101,True,,2120,4.528707677871801e-07,0.2510940915717427,0.14766647469196995,-2.9028123590104165,12.76076589007648,4.465446174216438,0.250849136448192,True,0.004254687759303316,0.052634778549952965,0.0,
1102,True,,2107,6.590648830690535e-07,0.24205799268762995,0.14552228540249515,-2.4042718261240132,15.281688487464095,4.827547484875007,0.22496431960106925,True,0.004377708355924622,0.03713533596795407,0.0,
1103,True,,4024,1.9530257890914415e-08,0.11959153951796965,0.07388199415158181,-1.7771464405621722,4.6304047636055,1.5371663042849764,0.10818552009195599,True,0.005045137476977702,0.05571428618825503,0.0,
1106,True,,2720,4.037146557391436e-09,0.18169952679583573,0.11107003112540538,-1.8435163997585997,8.435419608161613,2.7122719382694065,0.16804981677452932,True,0.004653180689247459,0.05079767971597641,0.0,
1107,True,,3687,4.450536349023674e-10,0.1309636792456456,0.07931190906879859,-1.9336205835160898,4.896015940966727,1.555142219235701,0.12039768377330369,True,0.004930864259966847,0.05519097252163689,0.0,
1108,True,,2915,2.4999339700973984e-08,0.16891562890418063,0.10612866472250022,-2.3574013256827446,7.26598185107427,2.188859168804144,0.15594839374269573,True,0.0047115523110648665,0.04948178609529193,0.0,
111,True,,2162,1.2719639279444897e-07,0.23395855954924577,0.1388315881931751,-0.2828987440117333,11.292987111380302,4.043755769543697,0.23342837183364123,True,0.00440889411490074,0.05386658569850732,0.0,
1110,True,,4150,4.475505479164491e-09,0.10750446352686101,0.06832942655848583,-0.3521381004382083,3.212594067852757,0.8913119604224141,0.1059729474363694,True,0.00524945377844507,0.055710413944043836,0.0,
1112,True,,2051,1.091828294757854e-06,0.2441238038124219,0.14646673367771199,-4.310485799965881,15.902498448201337,4.728314588763852,0.23020554810183158,True,0.004327884373259165,0.03215670317310348,0.0,
1113,True,,3260,5.536858417828629e-08,0.14994962541969567,0.09161611909028425,-2.0840809861109544,6.174214582495194,2.041561681841483,0.13815769032634145,True,0.004704558672350156,0.05461420508291969,0.0,
1114,True,,4428,4.2655296033230175e-09,0.1035163842068535,0.06523049267768927,-1.3536277299337116,2.502714833158334,0.8809283069742347,0.09692230228528628,True,0.005204014707955163,0.055919859470629246,0.0,
1115,True,,2517,8.055874626325957e-07,0.1859760084591745,0.12036670796311809,-0.26498203977709694,7.383439788808587,2.1566987137220996,0.18593233052932365,True,0.004803748620622102,0.055215631623838746,0.0,
1116,True,,3695,1.2515642818568866e-07,0.12855045883706145,0.08293076805412233,-0.8201968302218008,3.82176834412105,1.102936559899206,0.12162376315516167,True,0.004992455803387886,0.055144000915439945,0.0,
1117,True,,3649,7.016919805786253e-08,0.12671087167244138,0.0804140937175724,-0.5218779745727552,4.336295749086873,1.4528581216292633,0.12215938388438845,True,0.005004905312280191,0.054580143313447294,0.0,
1118,True,,2338,1.3835459389717874e-08,0.21414931104404003,0.12859063509296487,-1.3865928271937404,11.165522106329853,3.431079428630041,0.2007330995495879,True,0.00443061215464729,0.047737434497333066,0.0,
1119,True,,3457,2.4368042026117696e-07,0.15760070097309664,0.09008121725733438,-5.005764540031818,5.229927096256488,1.888647094451081,0.15251805087438336,True,0.004443418804939294,0.054971827393365646,0.0,
112,True,,4160,1.5625750608043126e-07,0.10902506099454794,0.06770734053975541,-0.3670638485294997,3.0211919297298837,0.8489827729229072,0.10408001064770578,True,0.005474126536714816,0.055926023123839465,0.0,
1120,True,,4201,8.290964908094915e-09,0.11186473762928507,0.07100693971890212,-1.4822283392015485,3.7012209957666715,1.136626142128351,0.10394014052994198,True,0.005008022286613084,0.05546076404573685,0.0,
1121,True,,3060,8.145514284465138e-07,0.15529829108452664,0.09859834493458115,-0.48838693522691345,5.3570786712262555,1.8268420024791405,0.1466291940844431,True,0.004877824162872597,0.053471517014975656,0.0,
1122,True,,4040,8.748379014330568e-08,0.11350429944489232,0.07429583902345809,-0.34681667848974324,2.4147229000704074,0.8623302890037241,0.11344906186019393,True,0.005180823823876943,0.05577258641606751,0.0,
1123,True,,2134,1.2488002270724751e-07,0.2259697451477904,0.13105843158090685,-1.3522208566655685,10.997208057898165,2.8094127116343777,0.22056226053006103,True,0.004429351335406116,0.05491545352798151,0.0,
1124,True,,2944,8.823445666167855e-08,0.1654828531748753,0.10248819723181857,-1.3869224208393593,6.9781187990002005,2.0545040409469735,0.15293080613472088,True,0.004629375811030689,0.05541253900344262,0.0,
1125,True,,4043,5.485640925389572e-09,0.1166850867808952,0.07419834217593531,-0.42678145958795616,3.525468816143834,1.0791670695839435,0.1090237251715398,True,0.005162260866636719,0.05555331989673529,0.0,
1126,True,,4290,3.594802612973337e-08,0.10995852973541935,0.07076758947953643,-1.2017940941982046,3.544325367176722,1.09305041230178,0.09906868923999419,True,0.005097737269029193,0.055385779555643215,0.0,
1127,True,,2967,2.4078841558401725e-07,0.15725020965176728,0.09977923337828914,-0.12288595737862558,4.839808091547163,1.3320212723873652,0.15681325898191803,True,0.004823463809635739,0.055409811650609785,0.0,
1128,True,,2238,5.670877968712377e-08,0.24058357279194356,0.13863681574326944,-3.243131706557909,11.229656741175198,3.5472102603945124,0.24055605923021234,True,0.004235690962607044,0.049989273964362355,0.0,
